DATETIMEDATA,O3,WS,TEMP,RH,WD,stationID,PM25,prediction_label
2024-02-05 23:00:00,1.0,1,27,78,114,44t,17.4,17.08989938713972
2024-02-06 00:00:00,8.0,1,27,76,119,44t,16.4,16.528472907374375
2024-02-06 01:00:00,0.0,0,27,77,103,44t,16.4,16.88413398108383
2024-02-06 02:00:00,0.0,0,26,83,101,44t,19.8,16.76926722744484
2024-02-06 03:00:00,0.0,0,26,85,103,44t,23.1,16.700131765255673
2024-02-06 04:00:00,2.0,0,25,87,104,44t,20.7,18.223229016266412
2024-02-06 05:00:00,0.0,0,25,89,106,44t,24.0,19.454480008884357
2024-02-06 06:00:00,1.0,0,25,89,106,44t,23.4,16.548844288632072
2024-02-06 07:00:00,0.0,0,25,89,107,44t,26.3,16.561860840877348
2024-02-06 08:00:00,1.0,1,26,85,111,44t,31.0,22.11992052352385
2024-02-06 09:00:00,10.0,2,28,77,120,44t,32.9,22.702314727671503
2024-02-06 10:00:00,10.0,2,30,68,126,44t,26.2,20.30091111872518
2024-02-06 11:00:00,4.0,2,31,63,126,44t,20.3,16.84780672214534
2024-02-06 12:00:00,5.0,2,32,55,131,44t,19.5,18.125748906330866
2024-02-06 13:00:00,18.0,1,33,50,159,44t,13.5,16.42832416652063
2024-02-06 14:00:00,5.0,1,33,50,173,44t,12.9,15.257794352474786
2024-02-06 15:00:00,12.0,1,33,50,148,44t,11.1,16.700969023044724
2024-02-06 16:00:00,5.0,1,32,53,166,44t,16.4,16.59584206254937
2024-02-06 17:00:00,4.0,2,31,57,128,44t,16.4,16.96267347578433
2024-02-06 18:00:00,3.0,1,30,63,125,44t,12.5,15.403717152400372
2024-02-06 19:00:00,0.0,1,29,71,115,44t,13.9,15.937470720109769
2024-02-06 20:00:00,0.0,1,28,75,113,44t,20.0,18.181178880836672
2024-02-06 21:00:00,11.8,1,28,77,111,44t,19.3,17.603723265737738
2024-02-06 22:00:00,8.0,1,28,79,112,44t,17.7,17.032210432312095
2024-02-06 23:00:00,1.0,0,28,80,107,44t,18.8,16.74551531374657
2024-02-07 00:00:00,2.0,0,28,80,105,44t,17.1,17.00841658689131
2024-02-07 01:00:00,5.0,1,27,83,105,44t,13.3,15.424581686035534
2024-02-07 02:00:00,2.0,0,26,86,103,44t,18.8,16.62808707419688
2024-02-07 03:00:00,6.0,0,26,85,94,44t,22.5,18.968691181329167
2024-02-07 04:00:00,2.0,1,26,86,95,44t,18.2,17.401267342134975
2024-02-07 05:00:00,1.0,0,26,88,101,44t,27.0,20.648059052973206
2024-02-07 06:00:00,0.0,0,25,89,99,44t,31.5,16.653411684666747
2024-02-07 07:00:00,0.0,0,26,85,100,44t,24.8,19.919024034563844
2024-02-07 08:00:00,0.0,1,28,74,119,44t,28.4,21.321189115641783
2024-02-07 09:00:00,11.0,1,30,65,122,44t,22.3,18.912591992637328
2024-02-07 10:00:00,0.0,1,31,57,120,44t,22.5,17.153054739588615
2024-02-07 11:00:00,8.0,2,33,49,136,44t,20.3,18.4372770498849
2024-02-07 12:00:00,11.0,1,33,45,165,44t,16.9,16.83513052647972
2024-02-07 13:00:00,25.0,1,33,45,160,44t,16.7,16.36127683511887
2024-02-07 14:00:00,25.0,1,33,44,137,44t,14.9,16.07777244808594
2024-02-07 15:00:00,21.0,1,33,46,153,44t,20.5,16.51610157868947
2024-02-07 16:00:00,0.0,1,32,48,175,44t,15.6,16.427383389631768
2024-02-07 17:00:00,4.0,2,30,58,134,44t,18.5,17.667274021159894
2024-02-07 18:00:00,7.0,2,29,67,126,44t,20.0,18.046176910613543
2024-02-07 19:00:00,0.0,1,29,71,115,44t,23.1,19.42640632581764
2024-02-07 20:00:00,1.0,1,28,71,109,44t,20.3,18.408758738046775
2024-02-07 21:00:00,0.0,1,28,72,111,44t,21.1,16.90919130453808
2024-02-07 22:00:00,11.8,1,27,75,111,44t,20.9,18.256742521014996
2024-02-07 23:00:00,12.0,0,27,77,110,44t,20.4,18.027430498565433
2024-02-08 00:00:00,1.0,0,27,79,105,44t,20.8,18.459159204777297
2024-02-08 01:00:00,8.0,0,27,81,100,44t,17.0,16.85782618769893
2024-02-08 02:00:00,4.0,1,26,82,95,44t,16.2,16.686377829968375
2024-02-08 03:00:00,4.0,0,26,85,96,44t,25.8,16.682397122695615
2024-02-08 04:00:00,2.0,0,26,85,94,44t,27.2,20.848923969685078
2024-02-08 05:00:00,0.0,0,25,86,100,44t,31.1,22.28506282045849
2024-02-08 06:00:00,1.0,0,25,87,100,44t,29.7,21.70655374233557
2024-02-08 07:00:00,0.0,1,26,87,107,44t,27.8,16.608108592119162
2024-02-08 08:00:00,0.0,1,28,75,102,44t,37.5,24.943623034155035
2024-02-08 09:00:00,1.0,1,30,63,102,44t,34.1,23.907259416563743
2024-02-08 10:00:00,1.0,1,32,55,118,44t,22.6,19.547980311809102
2024-02-08 11:00:00,10.0,2,33,52,123,44t,18.8,17.898906579332806
2024-02-08 12:00:00,19.0,1,34,44,141,44t,15.3,16.330452529345738
2024-02-08 13:00:00,20.0,1,34,46,163,44t,13.9,15.477054393517147
2024-02-08 14:00:00,20.0,1,33,46,152,44t,11.4,14.65485655471215
2024-02-08 15:00:00,4.0,2,33,46,149,44t,14.8,16.36994400029563
2024-02-08 16:00:00,13.0,2,32,52,137,44t,15.2,16.30007603796066
2024-02-08 17:00:00,3.0,2,31,59,141,44t,14.1,16.793104800242798
2024-02-08 18:00:00,7.0,1,29,67,137,44t,18.2,17.237677010443146
2024-02-08 19:00:00,0.0,1,29,72,119,44t,15.7,16.551189274218043
2024-02-08 20:00:00,1.0,1,28,74,114,44t,16.4,16.80316279001718
2024-02-08 21:00:00,0.0,1,28,76,112,44t,18.1,16.80525194658077
2024-02-08 22:00:00,3.0,1,28,77,109,44t,18.9,17.690169874100373
2024-02-08 23:00:00,11.8,1,28,77,107,44t,24.4,19.58358254028946
2024-02-09 00:00:00,10.0,0,27,76,103,44t,20.9,16.663642568654385
2024-02-09 01:00:00,2.0,0,27,81,101,44t,13.3,16.766594163248765
2024-02-09 02:00:00,3.0,0,27,83,104,44t,18.8,17.57072254311711
2024-02-09 03:00:00,6.0,0,27,83,101,44t,18.1,16.62250478113116
2024-02-09 04:00:00,1.0,0,26,84,103,44t,24.1,16.698795233157636
2024-02-09 05:00:00,2.0,0,26,87,105,44t,28.6,21.207718603015902
2024-02-09 06:00:00,0.0,0,26,87,100,44t,31.8,22.5274009805652
2024-02-09 07:00:00,0.0,0,26,83,103,44t,27.5,20.954867177652428
2024-02-09 08:00:00,1.0,1,29,72,115,44t,31.5,22.56437153450403
2024-02-09 09:00:00,5.0,1,30,67,123,44t,20.7,18.394892051527908
2024-02-09 10:00:00,6.0,1,31,63,133,44t,24.7,16.718778918391724
2024-02-09 11:00:00,0.0,1,32,56,136,44t,28.8,21.694566028942543
2024-02-09 12:00:00,3.0,1,33,51,137,44t,27.4,21.194435533633506
2024-02-09 13:00:00,26.0,1,33,50,170,44t,28.6,20.73240160994592
2024-02-09 14:00:00,17.0,1,33,50,200,44t,28.5,15.983586499818909
2024-02-09 15:00:00,11.0,1,33,49,166,44t,28.4,21.09236031399335
2024-02-09 16:00:00,21.0,1,32,53,154,44t,16.4,16.341801804730334
2024-02-09 17:00:00,4.0,1,30,56,175,44t,23.8,19.254253536562604
2024-02-09 18:00:00,21.0,1,29,64,131,44t,18.1,16.99534270745649
2024-02-09 19:00:00,19.0,1,28,66,203,44t,16.4,15.529363318886364
2024-02-09 20:00:00,1.0,1,28,67,172,44t,19.2,17.363136614784377
2024-02-09 21:00:00,1.0,1,28,67,140,44t,16.9,16.857105726851078
2024-02-09 22:00:00,7.0,1,28,69,119,44t,18.3,17.435341289025825
2024-02-09 23:00:00,0.0,1,28,70,112,44t,19.4,18.08070270998562
2024-02-10 00:00:00,11.8,1,27,70,105,44t,16.2,16.658634597809286
2024-02-10 01:00:00,2.0,1,27,71,101,44t,16.2,16.9209981443942
2024-02-10 02:00:00,11.0,0,26,73,95,44t,15.1,16.30611440229158
2024-02-10 03:00:00,1.0,0,26,76,98,44t,18.2,16.94100551549327
2024-02-10 04:00:00,3.0,0,26,79,97,44t,18.5,17.62955569336575
2024-02-10 05:00:00,16.0,1,26,76,105,44t,22.3,18.73047286526509
2024-02-10 06:00:00,5.0,0,25,84,103,44t,21.4,18.49612531117359
2024-02-10 07:00:00,6.0,1,26,80,107,44t,22.2,18.821771097725215
2024-02-10 08:00:00,1.0,1,28,70,105,44t,25.1,20.29797254766869
2024-02-10 09:00:00,0.0,1,29,65,125,44t,21.4,18.80601616614472
2024-02-10 10:00:00,11.0,1,31,58,159,44t,24.8,16.41455601558599
2024-02-10 11:00:00,3.0,1,32,55,184,44t,17.7,16.885527891704026
2024-02-10 12:00:00,0.0,1,32,52,231,44t,15.6,15.694031980622352
2024-02-10 13:00:00,1.0,1,33,51,216,44t,17.3,16.509047415963234
2024-02-10 14:00:00,5.0,1,33,50,220,44t,14.9,16.048234282972768
2024-02-10 15:00:00,16.0,1,33,51,195,44t,15.9,15.851537470343128
2024-02-10 16:00:00,9.0,1,32,54,203,44t,17.6,16.506532712385255
2024-02-10 17:00:00,14.0,1,31,57,168,44t,20.9,17.966859627875646
2024-02-10 18:00:00,25.0,1,29,64,200,44t,17.0,15.46416897937463
2024-02-10 19:00:00,24.0,1,29,65,159,44t,18.1,15.934703585893335
2024-02-10 20:00:00,0.0,1,29,65,132,44t,26.2,16.83073746893726
2024-02-10 21:00:00,11.0,1,28,65,136,44t,25.1,19.814228328899855
2024-02-10 22:00:00,2.0,1,28,67,106,44t,24.6,17.0331091445731
2024-02-10 23:00:00,1.0,1,28,69,96,44t,25.0,20.386167767926477
2024-02-11 00:00:00,0.0,1,28,71,110,44t,22.7,19.33193290800912
2024-02-11 01:00:00,11.8,1,27,71,107,44t,24.4,19.72232579401491
2024-02-11 02:00:00,0.0,1,28,68,121,44t,22.5,19.199575415409054
2024-02-11 03:00:00,2.0,1,27,67,110,44t,21.0,18.730812736393236
2024-02-11 04:00:00,24.0,1,27,72,92,44t,18.9,16.53957477328319
2024-02-11 05:00:00,35.0,1,27,71,81,44t,16.2,16.34268179914248
2024-02-11 06:00:00,36.0,1,27,71,85,44t,15.4,16.349280744592466
2024-02-11 07:00:00,23.0,1,27,67,86,44t,19.0,16.748317691948724
2024-02-11 08:00:00,10.0,1,28,64,121,44t,22.2,18.933697500152494
2024-02-11 09:00:00,4.0,1,29,60,139,44t,21.7,18.777350000620576
2024-02-11 10:00:00,4.0,0,30,56,222,44t,25.1,19.209394492784615
2024-02-11 11:00:00,2.0,1,31,53,228,44t,18.2,16.642322459626183
2024-02-11 12:00:00,1.0,2,32,48,239,44t,18.2,16.65651983523924
2024-02-11 13:00:00,11.0,2,32,47,245,44t,16.8,15.835450982717756
2024-02-11 14:00:00,21.0,2,32,46,238,44t,17.7,15.543373863427117
2024-02-11 15:00:00,10.0,1,32,50,219,44t,19.5,17.1120069641573
2024-02-11 16:00:00,34.0,1,31,52,235,44t,21.5,17.054071939294328
2024-02-11 17:00:00,34.0,1,30,57,218,44t,19.3,15.199903040724333
2024-02-11 18:00:00,34.0,1,29,62,171,44t,17.2,15.622144869882508
2024-02-11 19:00:00,25.0,1,28,63,160,44t,18.8,16.85421517919266
2024-02-11 20:00:00,11.8,1,28,63,141,44t,16.4,16.48436891602788
2024-02-11 21:00:00,3.0,1,28,63,146,44t,16.4,16.643390020390793
2024-02-11 22:00:00,2.0,1,28,64,128,44t,20.2,18.290809574376016
2024-02-11 23:00:00,1.0,1,28,67,110,44t,24.0,19.89296944293068
2024-02-12 00:00:00,23.0,1,27,68,112,44t,20.7,16.42765357401227
2024-02-12 01:00:00,4.0,1,27,70,92,44t,22.2,19.273588501477295
2024-02-12 02:00:00,11.8,1,27,70,88,44t,22.6,19.280265433675662
2024-02-12 03:00:00,41.0,1,27,70,109,44t,21.5,17.908545113768373
2024-02-12 04:00:00,41.0,1,27,71,93,44t,18.7,17.006673336160116
2024-02-12 05:00:00,41.0,1,26,72,106,44t,20.6,17.555320183967584
2024-02-12 06:00:00,28.0,1,26,72,103,44t,21.4,18.21102244108872
2024-02-12 07:00:00,4.0,1,27,70,75,44t,25.9,17.269576221956395
2024-02-12 08:00:00,2.0,1,28,69,101,44t,27.8,17.04408067069966
2024-02-12 09:00:00,9.0,1,29,65,136,44t,24.5,19.63560973990847
2024-02-12 10:00:00,2.0,1,30,56,230,44t,19.3,15.868433697667417
2024-02-12 11:00:00,1.0,1,31,52,225,44t,21.9,18.127396643933185
2024-02-12 12:00:00,16.0,1,32,49,225,44t,22.8,18.17117089999171
2024-02-12 13:00:00,1.0,1,32,47,226,44t,20.8,16.146784407869223
2024-02-12 14:00:00,1.0,2,32,48,241,44t,19.3,17.050786855196417
2024-02-12 15:00:00,8.0,2,31,49,241,44t,19.7,17.00813354404762
2024-02-12 16:00:00,15.0,1,31,52,205,44t,17.1,16.19351425656296
2024-02-12 17:00:00,0.0,1,30,57,230,44t,22.2,18.092788460057772
2024-02-12 18:00:00,30.0,1,28,63,198,44t,20.7,15.38787852734816
2024-02-12 19:00:00,4.0,1,28,65,205,44t,22.2,18.09605221105659
2024-02-12 20:00:00,14.0,1,28,67,193,44t,20.5,17.29783178964779
2024-02-12 21:00:00,3.0,1,28,69,207,44t,20.2,15.806571582771188
2024-02-12 22:00:00,4.0,1,27,70,170,44t,21.1,17.963812320298313
2024-02-12 23:00:00,6.0,2,27,71,211,44t,22.5,15.641167186477833
2024-02-13 00:00:00,16.0,1,27,72,215,44t,25.1,18.625994578538464
2024-02-13 01:00:00,1.0,1,27,70,214,44t,22.3,15.752261534272446
2024-02-13 02:00:00,16.0,1,27,67,201,44t,16.2,15.603497166508749
2024-02-13 03:00:00,11.8,1,27,68,123,44t,19.2,17.636589249343462
2024-02-13 04:00:00,40.0,1,27,73,104,44t,16.5,16.024692673962132
2024-02-13 05:00:00,41.0,1,27,73,115,44t,17.3,16.177735246386572
2024-02-13 06:00:00,39.0,1,26,75,115,44t,20.0,17.204335268850432
2024-02-13 07:00:00,13.0,1,27,75,124,44t,25.8,19.93685705866459
2024-02-13 08:00:00,4.0,1,28,70,105,44t,22.2,19.124818380319528
2024-02-13 09:00:00,5.0,1,29,66,140,44t,22.3,16.593760710932226
2024-02-13 10:00:00,2.0,1,30,60,148,44t,18.0,17.32011705892145
2024-02-13 11:00:00,0.0,1,31,53,176,44t,21.1,16.604694335546466
2024-02-13 12:00:00,23.0,1,32,51,209,44t,21.2,17.53003120158846
2024-02-13 13:00:00,10.0,1,32,52,204,44t,20.2,17.502879804076056
2024-02-13 14:00:00,8.0,1,32,52,196,44t,19.0,16.203257839942307
2024-02-13 15:00:00,23.0,1,31,56,172,44t,15.3,15.600364871335149
2024-02-13 16:00:00,33.0,1,30,58,210,44t,18.0,15.898573131508098
2024-02-13 17:00:00,31.0,1,29,60,175,44t,19.5,16.87062928669204
2024-02-13 18:00:00,12.0,1,29,65,158,44t,20.6,17.831458652532294
2024-02-13 19:00:00,15.0,1,28,69,141,44t,25.6,19.75628796797515
2024-02-13 20:00:00,14.0,1,28,70,131,44t,19.2,17.444977761996018
2024-02-13 21:00:00,2.0,1,28,68,133,44t,18.3,16.701001171162975
2024-02-13 22:00:00,3.0,1,28,70,134,44t,17.2,16.61884915672854
2024-02-13 23:00:00,4.0,1,28,71,125,44t,15.8,16.445731740747302
2024-02-14 00:00:00,24.0,1,28,71,125,44t,18.7,16.18505141827283
2024-02-14 01:00:00,11.8,1,27,77,113,44t,21.5,18.415146463255095
2024-02-14 02:00:00,139.0,1,26,84,116,44t,15.2,13.174488846785305
2024-02-14 03:00:00,107.0,1,27,80,141,44t,13.8,13.763621009433347
2024-02-14 04:00:00,11.8,1,26,83,123,44t,13.3,15.052261510355105
2024-02-14 05:00:00,26.0,1,26,79,179,44t,12.3,15.33317140228925
2024-02-14 06:00:00,18.0,1,26,82,132,44t,15.2,15.541277008107084
2024-02-14 07:00:00,5.0,1,26,85,137,44t,20.8,16.188738640556007
2024-02-14 08:00:00,0.0,1,27,85,131,44t,16.3,16.340791668227507
2024-02-14 09:00:00,0.0,1,28,77,137,44t,19.2,16.496031684117998
2024-02-14 10:00:00,3.0,1,30,66,219,44t,18.3,16.458168999396865
2024-02-14 11:00:00,3.0,1,30,68,207,44t,19.1,15.829695458392099
2024-02-14 12:00:00,2.0,1,32,59,228,44t,17.8,16.351885787396018
2024-02-14 13:00:00,7.0,1,32,59,212,44t,18.2,16.564378854884804
2024-02-14 14:00:00,23.0,1,32,59,189,44t,17.8,16.284527588771464
2024-02-14 15:00:00,23.0,1,31,61,173,44t,23.9,15.891445519464472
2024-02-14 16:00:00,24.0,1,30,63,216,44t,15.6,15.02427739564278
2024-02-14 17:00:00,10.0,1,30,66,194,44t,17.6,15.853490476759067
2024-02-14 18:00:00,4.0,1,29,71,204,44t,19.6,16.98274920916322
2024-02-14 19:00:00,0.0,1,28,73,191,44t,26.3,15.970558991023193
2024-02-14 20:00:00,4.0,1,28,74,187,44t,23.1,18.435235473974554
2024-02-14 21:00:00,6.0,1,28,75,158,44t,21.3,18.01244437836453
2024-02-14 22:00:00,6.0,1,28,74,134,44t,20.9,18.15852809017672
2024-02-14 23:00:00,3.0,1,28,74,104,44t,15.4,16.48944842970987
2024-02-15 00:00:00,3.0,1,27,77,121,44t,15.9,16.41514730959776
2024-02-15 01:00:00,22.0,1,27,78,135,44t,19.9,17.28399010911011
2024-02-15 02:00:00,23.0,1,27,78,157,44t,18.3,15.681441321487835
2024-02-15 03:00:00,23.0,1,27,79,145,44t,10.6,13.595109034027285
2024-02-15 04:00:00,23.0,1,27,80,143,44t,13.3,14.61879946595759
2024-02-15 05:00:00,11.8,1,27,80,143,44t,12.1,14.437677580549714
2024-02-15 06:00:00,22.0,1,27,81,122,44t,18.9,16.03706504392267
2024-02-15 07:00:00,3.0,1,27,79,124,44t,23.3,16.525172830877114
2024-02-15 08:00:00,4.0,1,29,70,148,44t,23.3,19.049887325856044
2024-02-15 09:00:00,2.0,0,31,61,165,44t,13.2,15.28213348980567
2024-02-15 10:00:00,2.0,1,31,57,224,44t,22.4,15.91397295488856
2024-02-15 11:00:00,4.0,1,32,55,229,44t,18.8,16.763248718574236
2024-02-15 12:00:00,20.0,1,32,51,253,44t,18.2,15.962186485085102
2024-02-15 13:00:00,3.0,1,33,50,233,44t,17.8,16.478320982896864
2024-02-15 14:00:00,8.0,1,33,51,217,44t,18.6,16.819382869941645
2024-02-15 15:00:00,2.0,1,32,53,198,44t,13.4,16.30400869968773
2024-02-15 16:00:00,5.0,1,32,56,189,44t,15.8,16.03572271702679
2024-02-15 17:00:00,3.0,1,30,61,198,44t,17.6,16.548647306720955
2024-02-15 18:00:00,2.0,1,29,66,207,44t,16.1,15.785645487663029
2024-02-15 19:00:00,9.0,1,28,70,208,44t,16.9,15.813868666026902
2024-02-15 20:00:00,2.0,1,28,71,202,44t,19.3,15.842003516616696
2024-02-15 21:00:00,2.0,1,28,73,177,44t,13.2,14.867320716670687
2024-02-15 22:00:00,0.0,1,28,73,120,44t,23.3,19.398785283131996
2024-02-15 23:00:00,3.0,1,28,74,120,44t,17.9,17.2544269911465
2024-02-16 00:00:00,8.0,1,28,73,113,44t,22.7,19.055670328594704
2024-02-16 01:00:00,6.0,1,28,74,109,44t,16.9,16.927696078593907
2024-02-16 02:00:00,0.0,1,27,75,115,44t,17.7,16.79404425578066
2024-02-16 03:00:00,22.0,1,27,76,99,44t,12.2,14.822129562769508
2024-02-16 04:00:00,22.0,1,27,78,105,44t,13.9,16.300982213837866
2024-02-16 05:00:00,16.0,1,27,78,115,44t,12.8,14.967081974691833
2024-02-16 06:00:00,11.8,1,27,79,99,44t,19.9,17.92234118460929
2024-02-16 07:00:00,0.0,1,27,76,106,44t,19.9,18.200238638905308
2024-02-16 08:00:00,17.0,1,29,70,108,44t,20.4,16.573943690978833
2024-02-16 09:00:00,1.0,1,30,61,121,44t,16.0,16.871973489596368
2024-02-16 10:00:00,9.0,1,31,54,152,44t,19.2,17.6969408455781
2024-02-16 11:00:00,6.0,1,32,52,188,44t,15.8,16.11520166726515
2024-02-16 12:00:00,4.0,1,32,50,222,44t,16.2,15.972972204680726
2024-02-16 13:00:00,0.0,1,33,47,204,44t,14.4,15.663556647657582
2024-02-16 14:00:00,2.0,1,33,47,147,44t,18.2,17.026388582570586
2024-02-16 15:00:00,23.0,1,33,46,152,44t,9.2,13.747164784754528
2024-02-16 16:00:00,2.0,1,32,52,192,44t,17.1,16.660269678067028
2024-02-16 17:00:00,4.0,1,30,60,148,44t,15.2,16.209346292253496
2024-02-16 18:00:00,7.0,1,29,67,138,44t,20.3,18.022619985480166
2024-02-16 19:00:00,2.0,1,28,71,129,44t,19.1,17.70034313532363
2024-02-16 20:00:00,0.0,1,28,71,124,44t,19.6,17.996099277932988
2024-02-16 21:00:00,2.0,1,28,72,111,44t,14.4,16.86027048910019
2024-02-16 22:00:00,2.0,1,28,73,113,44t,15.4,16.81425890253193
2024-02-16 23:00:00,11.0,1,28,74,110,44t,16.2,16.605322923861532
2024-02-17 00:00:00,18.0,1,27,75,111,44t,17.8,16.39953233873433
2024-02-17 01:00:00,1.0,1,27,75,102,44t,14.5,16.196824335494224
2024-02-17 02:00:00,17.0,1,27,77,95,44t,14.7,16.560846682790253
2024-02-17 03:00:00,21.0,1,27,77,110,44t,16.2,16.291347219809342
2024-02-17 04:00:00,21.0,1,26,78,117,44t,17.1,16.452590325789057
2024-02-17 05:00:00,20.0,1,26,77,117,44t,16.2,16.158865864148932
2024-02-17 06:00:00,2.0,1,26,78,113,44t,21.0,18.44211853814223
2024-02-17 07:00:00,11.8,1,27,77,130,44t,26.1,19.965068723056557
2024-02-17 08:00:00,17.0,1,28,71,115,44t,19.2,17.53157435079707
2024-02-17 09:00:00,1.0,1,29,64,120,44t,17.1,16.96672720252332
2024-02-17 10:00:00,0.0,1,30,57,147,44t,22.4,19.11847445029731
2024-02-17 11:00:00,1.0,1,32,50,151,44t,21.3,16.935701941532106
2024-02-17 12:00:00,20.0,1,32,46,160,44t,23.2,19.038244920272223
2024-02-17 13:00:00,0.0,1,33,40,161,44t,20.8,17.076962550723383
2024-02-17 14:00:00,25.0,1,33,42,159,44t,15.6,16.442092317455266
2024-02-17 15:00:00,25.0,2,32,47,157,44t,18.5,17.14475941499749
2024-02-17 16:00:00,25.0,1,32,50,152,44t,21.0,18.080687314518567
2024-02-17 17:00:00,23.0,1,30,55,155,44t,17.2,16.538575496258584
2024-02-17 18:00:00,21.0,1,29,64,180,44t,15.3,15.37274383801638
2024-02-17 19:00:00,21.0,1,28,68,165,44t,18.5,16.66544881404482
2024-02-17 20:00:00,22.0,1,28,70,137,44t,19.2,17.180631367402395
2024-02-17 21:00:00,22.0,1,28,69,123,44t,15.7,16.303107695899886
2024-02-17 22:00:00,18.0,1,28,69,112,44t,22.6,16.5268317369861
2024-02-17 23:00:00,15.0,1,28,70,106,44t,17.1,16.645752217364073
2024-02-18 00:00:00,13.0,1,27,71,103,44t,17.1,16.970354693518427
2024-02-18 01:00:00,20.0,1,27,72,110,44t,14.6,15.747820726533764
2024-02-18 02:00:00,20.0,1,27,75,107,44t,16.3,16.357474801425848
2024-02-18 03:00:00,21.0,1,27,76,109,44t,16.7,16.438696225643373
2024-02-18 04:00:00,20.0,1,27,75,112,44t,14.6,15.655561388723694
2024-02-18 05:00:00,19.0,0,26,77,107,44t,17.0,16.601150216958427
2024-02-18 06:00:00,19.0,1,26,76,112,44t,23.8,19.145832803201767
2024-02-18 07:00:00,19.0,1,27,75,114,44t,23.6,16.340740364594357
2024-02-18 08:00:00,11.8,1,29,68,120,44t,22.2,16.61005929200962
2024-02-18 09:00:00,24.0,1,30,61,121,44t,16.4,16.4610768072375
2024-02-18 10:00:00,23.0,1,31,57,126,44t,16.4,16.52180222921081
2024-02-18 11:00:00,23.0,1,32,53,159,44t,17.9,16.804509861333326
2024-02-18 12:00:00,23.0,1,32,54,202,44t,18.6,16.554762959399856
2024-02-18 13:00:00,23.0,1,32,55,218,44t,17.3,15.515215276874553
2024-02-18 14:00:00,22.0,1,32,58,199,44t,17.2,15.68773731173059
2024-02-18 15:00:00,19.0,1,31,60,180,44t,14.8,15.32454410613482
2024-02-18 16:00:00,19.0,1,30,65,160,44t,16.0,15.892880284698396
2024-02-18 17:00:00,18.0,1,29,68,131,44t,18.0,16.938305073503525
2024-02-18 18:00:00,18.0,1,29,69,120,44t,21.0,18.178759906911534
2024-02-18 19:00:00,17.0,1,27,81,116,44t,22.7,18.616204087735905
2024-02-18 20:00:00,12.0,1,27,86,111,44t,21.5,18.225027216735942
2024-02-18 21:00:00,16.0,0,27,82,106,44t,27.0,20.362676913546085
2024-02-18 22:00:00,28.0,1,28,78,105,44t,24.7,19.300857839112975
2024-02-18 23:00:00,23.0,1,28,77,107,44t,14.2,15.441458634852598
2024-02-19 00:00:00,18.0,1,28,76,108,44t,14.4,16.41074002953445
2024-02-19 01:00:00,17.0,1,28,76,106,44t,17.5,16.458088148200734
2024-02-19 02:00:00,18.0,0,28,76,104,44t,14.0,15.545369767900798
2024-02-19 03:00:00,18.0,1,28,74,96,44t,13.6,15.531475667755121
2024-02-19 04:00:00,17.0,1,27,78,94,44t,14.4,15.78971367429158
2024-02-19 05:00:00,18.0,1,27,78,102,44t,13.2,16.43315541113468
2024-02-19 06:00:00,15.0,0,27,78,102,44t,13.5,15.405774900960093
2024-02-19 07:00:00,14.0,1,28,76,96,44t,19.7,17.89638549965228
2024-02-19 08:00:00,18.0,1,29,71,112,44t,19.0,16.480583985744286
2024-02-19 09:00:00,11.8,1,31,61,115,44t,10.2,16.829145698724343
2024-02-19 10:00:00,22.0,1,31,57,136,44t,13.5,15.331062348861582
2024-02-19 11:00:00,22.0,1,32,55,147,44t,14.4,15.592736434872972
2024-02-19 12:00:00,24.0,2,32,55,139,44t,14.7,16.39481945157591
2024-02-19 13:00:00,23.0,1,33,52,155,44t,10.6,14.105015121055043
2024-02-19 14:00:00,20.0,1,33,57,169,44t,11.9,16.103097666999634
2024-02-19 15:00:00,19.0,1,31,60,157,44t,9.8,16.19551271353996
2024-02-19 16:00:00,18.0,1,31,60,177,44t,8.5,12.99417378042315
2024-02-19 17:00:00,15.0,1,30,65,144,44t,12.7,16.326505087468977
2024-02-19 18:00:00,18.0,1,29,69,126,44t,14.1,15.493395431452495
2024-02-19 19:00:00,17.0,1,29,74,119,44t,20.0,17.71981269239345
2024-02-19 20:00:00,17.0,1,28,77,110,44t,18.8,17.298356955935258
2024-02-19 21:00:00,26.0,1,28,78,112,44t,19.8,17.411433799502664
2024-02-19 22:00:00,26.0,1,28,78,115,44t,23.5,18.78026129095559
2024-02-19 23:00:00,15.0,1,28,78,117,44t,13.0,16.33487880218639
2024-02-20 00:00:00,15.0,1,28,78,111,44t,11.3,16.40354193502844
2024-02-20 01:00:00,9.0,0,27,83,111,44t,15.2,15.978617766903856
2024-02-20 02:00:00,7.0,0,27,85,107,44t,19.2,17.543995013083222
2024-02-20 03:00:00,8.0,0,27,87,107,44t,11.8,14.666969100038468
2024-02-20 04:00:00,7.0,0,27,87,107,44t,14.3,16.43688573808654
2024-02-20 05:00:00,4.0,0,26,88,106,44t,18.9,17.445678400972465
2024-02-20 06:00:00,3.0,0,26,89,106,44t,26.2,20.21540969419223
2024-02-20 07:00:00,6.0,0,27,85,105,44t,28.9,21.269894063932657
2024-02-20 08:00:00,18.0,1,29,69,112,44t,31.4,22.214324441939528
2024-02-20 09:00:00,25.0,1,31,62,93,44t,19.0,17.71992408080214
2024-02-20 10:00:00,11.8,1,32,56,104,44t,15.7,16.804196300508668
