Unnamed: 0,DATETIMEDATA,PM25,WS,TEMP,RH,WD,stationID
728.0,2023-12-31 08:00:00,14.2,1,28.0,74.0,116.0,44t
729.0,2023-12-31 09:00:00,14.2,1,30.0,66.0,154.0,44t
730.0,2023-12-31 10:00:00,13.5,1,31.0,62.0,165.0,44t
731.0,2023-12-31 11:00:00,12.7,1,31.0,61.0,214.0,44t
732.0,2023-12-31 12:00:00,10.8,1,31.0,61.0,191.0,44t
733.0,2023-12-31 13:00:00,12.1,1,32.0,59.0,189.0,44t
734.0,2023-12-31 14:00:00,11.6,1,31.0,60.0,181.0,44t
735.0,2023-12-31 15:00:00,14.2,1,31.0,60.0,194.0,44t
736.0,2023-12-31 16:00:00,13.8,1,30.0,63.0,178.0,44t
737.0,2023-12-31 17:00:00,11.2,1,29.0,67.0,155.0,44t
738.0,2023-12-31 18:00:00,9.7,1,28.0,73.0,179.0,44t
739.0,2023-12-31 19:00:00,11.4,1,28.0,75.0,189.0,44t
740.0,2023-12-31 20:00:00,16.0,1,28.0,76.0,144.0,44t
741.0,2023-12-31 21:00:00,12.4,1,28.0,77.0,147.0,44t
742.0,2023-12-31 22:00:00,13.9,1,27.0,77.0,131.0,44t
743.0,2023-12-31 23:00:00,12.6,1,27.0,77.0,125.0,44t
744.0,2024-01-01 00:00:00,16.5,1,27.0,79.0,115.0,44t
745.0,2024-01-01 01:00:00,33.6,1,27.0,82.0,97.0,44t
746.0,2024-01-01 02:00:00,34.2,1,26.0,84.0,96.0,44t
747.0,2024-01-01 03:00:00,20.1,1,26.0,82.0,108.0,44t
748.0,2024-01-01 04:00:00,16.5,1,27.0,79.0,106.0,44t
749.0,2024-01-01 05:00:00,15.4,1,26.0,82.0,108.0,44t
750.0,2024-01-01 06:00:00,15.7,1,26.0,82.0,109.0,44t
751.0,2024-01-01 07:00:00,18.1,1,27.0,79.0,114.0,44t
752.0,2024-01-01 08:00:00,19.5,1,28.0,72.0,110.0,44t
753.0,2024-01-01 09:00:00,17.5,1,29.0,68.0,120.0,44t
754.0,2024-01-01 10:00:00,16.4,1,30.0,65.0,151.0,44t
755.0,2024-01-01 11:00:00,15.8,1,31.0,60.0,177.0,44t
756.0,2024-01-01 12:00:00,16.7,1,32.0,57.0,174.0,44t
757.0,2024-01-01 13:00:00,14.8,1,32.0,53.0,157.0,44t
758.0,2024-01-01 14:00:00,13.4,1,32.0,50.0,144.0,44t
759.0,2024-01-01 15:00:00,10.4,1,32.0,52.0,151.0,44t
760.0,2024-01-01 16:00:00,11.4,1,31.0,56.0,146.0,44t
761.0,2024-01-01 17:00:00,12.7,2,30.0,62.0,128.0,44t
762.0,2024-01-01 18:00:00,13.9,1,29.0,71.0,148.0,44t
763.0,2024-01-01 19:00:00,14.5,1,28.0,75.0,149.0,44t
764.0,2024-01-01 20:00:00,13.1,1,28.0,76.0,121.0,44t
765.0,2024-01-01 21:00:00,15.2,1,28.0,76.0,116.0,44t
766.0,2024-01-01 22:00:00,16.9,1,28.0,78.0,116.0,44t
767.0,2024-01-01 23:00:00,15.2,1,28.0,79.0,117.0,44t
768.0,2024-01-02 00:00:00,12.4,2,27.0,79.0,120.0,44t
769.0,2024-01-02 01:00:00,11.8,1,27.0,80.0,114.0,44t
770.0,2024-01-02 02:00:00,12.5,0,26.0,85.0,106.0,44t
771.0,2024-01-02 03:00:00,13.5,0,26.0,89.0,105.0,44t
772.0,2024-01-02 04:00:00,14.9,1,25.0,91.0,107.0,44t
773.0,2024-01-02 05:00:00,12.6,0,25.0,93.0,103.0,44t
774.0,2024-01-02 06:00:00,15.2,0,25.0,92.0,105.0,44t
775.0,2024-01-02 07:00:00,19.3,1,26.0,88.0,106.0,44t
776.0,2024-01-02 08:00:00,18.7,1,29.0,72.0,118.0,44t
777.0,2024-01-02 09:00:00,17.2,2,30.0,66.0,129.0,44t
778.0,2024-01-02 10:00:00,11.7,1,31.0,59.0,132.0,44t
779.0,2024-01-02 11:00:00,12.5,1,31.0,55.0,193.0,44t
780.0,2024-01-02 12:00:00,11.3,1,32.0,55.0,146.0,44t
781.0,2024-01-02 13:00:00,11.1,1,32.0,53.0,203.0,44t
782.0,2024-01-02 14:00:00,12.0,1,32.0,54.0,173.0,44t
783.0,2024-01-02 15:00:00,9.9,1,31.0,56.0,178.0,44t
784.0,2024-01-02 16:00:00,9.3,1,31.0,57.0,171.0,44t
785.0,2024-01-02 17:00:00,9.9,1,29.0,65.0,180.0,44t
786.0,2024-01-02 18:00:00,10.8,1,28.0,71.0,138.0,44t
787.0,2024-01-02 19:00:00,16.5,1,28.0,73.0,134.0,44t
788.0,2024-01-02 20:00:00,13.1,1,28.0,74.0,126.0,44t
789.0,2024-01-02 21:00:00,15.3,1,28.0,76.0,111.0,44t
790.0,2024-01-02 22:00:00,14.3,1,27.0,77.0,111.0,44t
791.0,2024-01-02 23:00:00,12.6,1,27.0,77.0,113.0,44t
792.0,2024-01-03 00:00:00,9.9,1,27.0,80.0,109.0,44t
793.0,2024-01-03 01:00:00,10.8,0,26.0,83.0,105.0,44t
794.0,2024-01-03 02:00:00,14.8,0,26.0,84.0,106.0,44t
795.0,2024-01-03 03:00:00,13.1,0,26.0,86.0,106.0,44t
796.0,2024-01-03 04:00:00,21.1,0,25.0,90.0,108.0,44t
797.0,2024-01-03 05:00:00,13.6,1,25.0,92.0,106.0,44t
798.0,2024-01-03 06:00:00,14.5,1,25.0,91.0,106.0,44t
799.0,2024-01-03 07:00:00,17.0,1,26.0,87.0,106.0,44t
800.0,2024-01-03 08:00:00,21.3,1,29.0,74.0,116.0,44t
801.0,2024-01-03 09:00:00,17.4,1,30.0,67.0,123.0,44t
802.0,2024-01-03 10:00:00,18.2,1,31.0,59.0,148.0,44t
803.0,2024-01-03 11:00:00,19.2,1,31.0,58.0,168.0,44t
804.0,2024-01-03 12:00:00,11.4,1,32.0,55.0,193.0,44t
805.0,2024-01-03 13:00:00,15.1,1,32.0,52.0,204.0,44t
806.0,2024-01-03 14:00:00,14.8,1,32.0,53.0,168.0,44t
807.0,2024-01-03 15:00:00,15.2,1,32.0,56.0,156.0,44t
808.0,2024-01-03 16:00:00,16.6,1,31.0,59.0,153.0,44t
809.0,2024-01-03 17:00:00,16.7,1,30.0,65.0,160.0,44t
810.0,2024-01-03 18:00:00,15.6,1,29.0,71.0,190.0,44t
811.0,2024-01-03 19:00:00,20.4,1,28.0,73.0,150.0,44t
812.0,2024-01-03 20:00:00,15.4,1,28.0,74.0,170.0,44t
813.0,2024-01-03 21:00:00,14.0,1,28.0,74.0,128.0,44t
814.0,2024-01-03 22:00:00,13.6,1,28.0,75.0,128.0,44t
815.0,2024-01-03 23:00:00,11.8,1,28.0,76.0,118.0,44t
816.0,2024-01-04 00:00:00,11.1,1,27.0,78.0,107.0,44t
817.0,2024-01-04 01:00:00,11.8,1,27.0,79.0,108.0,44t
818.0,2024-01-04 02:00:00,12.8,1,26.0,83.0,103.0,44t
819.0,2024-01-04 03:00:00,15.3,0,26.0,84.0,104.0,44t
820.0,2024-01-04 04:00:00,12.9,1,26.0,86.0,105.0,44t
821.0,2024-01-04 05:00:00,17.0,1,26.0,87.0,104.0,44t
822.0,2024-01-04 06:00:00,15.1,1,26.0,85.0,106.0,44t
823.0,2024-01-04 07:00:00,15.7,1,27.0,79.0,117.0,44t
824.0,2024-01-04 08:00:00,16.4,1,29.0,73.0,118.0,44t
825.0,2024-01-04 09:00:00,21.5,1,30.0,65.0,137.0,44t
826.0,2024-01-04 10:00:00,20.5,1,32.0,58.0,106.0,44t
827.0,2024-01-04 11:00:00,16.4,1,32.0,53.0,155.0,44t
828.0,2024-01-04 12:00:00,14.5,1,33.0,51.0,116.0,44t
829.0,2024-01-04 13:00:00,15.4,1,33.0,48.0,135.0,44t
830.0,2024-01-04 14:00:00,13.4,1,33.0,50.0,175.0,44t
831.0,2024-01-04 15:00:00,17.1,1,32.0,56.0,154.0,44t
832.0,2024-01-04 16:00:00,14.6,1,32.0,58.0,142.0,44t
833.0,2024-01-04 17:00:00,19.7,1,30.0,64.0,129.0,44t
834.0,2024-01-04 18:00:00,19.7,1,29.0,68.0,124.0,44t
835.0,2024-01-04 19:00:00,20.9,1,28.0,74.0,138.0,44t
836.0,2024-01-04 20:00:00,21.1,1,28.0,73.0,153.0,44t
837.0,2024-01-04 21:00:00,23.1,1,28.0,74.0,125.0,44t
838.0,2024-01-04 22:00:00,27.6,1,28.0,74.0,123.0,44t
839.0,2024-01-04 23:00:00,19.9,1,27.0,74.0,111.0,44t
840.0,2024-01-05 00:00:00,17.5,1,27.0,73.0,123.0,44t
841.0,2024-01-05 01:00:00,18.4,1,27.0,74.0,97.0,44t
842.0,2024-01-05 02:00:00,17.0,1,26.0,77.0,94.0,44t
843.0,2024-01-05 03:00:00,17.4,1,26.0,76.0,98.0,44t
844.0,2024-01-05 04:00:00,18.9,1,26.0,75.0,99.0,44t
845.0,2024-01-05 05:00:00,14.6,1,26.0,77.0,109.0,44t
846.0,2024-01-05 06:00:00,13.8,1,26.0,75.0,110.0,44t
847.0,2024-01-05 07:00:00,19.9,1,27.0,74.0,107.0,44t
848.0,2024-01-05 08:00:00,20.1,1,28.0,69.0,90.0,44t
849.0,2024-01-05 09:00:00,19.0,1,30.0,66.0,114.0,44t
850.0,2024-01-05 10:00:00,18.5,1,30.0,63.0,148.0,44t
851.0,2024-01-05 11:00:00,21.3,1,31.0,56.0,214.0,44t
852.0,2024-01-05 12:00:00,17.6,1,31.0,56.0,232.0,44t
853.0,2024-01-05 13:00:00,15.3,1,32.0,49.0,190.0,44t
854.0,2024-01-05 14:00:00,12.4,1,31.0,53.0,175.0,44t
855.0,2024-01-05 15:00:00,13.1,1,31.0,55.0,201.0,44t
856.0,2024-01-05 16:00:00,11.6,1,30.0,58.0,177.0,44t
857.0,2024-01-05 17:00:00,18.0,1,29.0,65.0,152.0,44t
858.0,2024-01-05 18:00:00,19.2,1,28.0,70.0,173.0,44t
859.0,2024-01-05 19:00:00,19.4,1,28.0,70.0,151.0,44t
860.0,2024-01-05 20:00:00,22.4,1,28.0,70.0,123.0,44t
861.0,2024-01-05 21:00:00,20.4,1,28.0,71.0,104.0,44t
862.0,2024-01-05 22:00:00,21.6,1,27.0,72.0,99.0,44t
863.0,2024-01-05 23:00:00,17.1,1,27.0,74.0,114.0,44t
864.0,2024-01-06 00:00:00,18.6,1,27.0,77.0,111.0,44t
865.0,2024-01-06 01:00:00,19.9,1,27.0,78.0,115.0,44t
866.0,2024-01-06 02:00:00,20.1,1,27.0,78.0,114.0,44t
867.0,2024-01-06 03:00:00,22.7,1,27.0,78.0,113.0,44t
868.0,2024-01-06 04:00:00,20.6,1,26.0,79.0,108.0,44t
869.0,2024-01-06 05:00:00,20.6,1,26.0,83.0,105.0,44t
870.0,2024-01-06 06:00:00,20.0,1,26.0,82.0,110.0,44t
871.0,2024-01-06 07:00:00,23.2,1,26.0,83.0,111.0,44t
872.0,2024-01-06 08:00:00,24.0,1,29.0,70.0,123.0,44t
873.0,2024-01-06 09:00:00,23.8,1,29.0,68.0,141.0,44t
874.0,2024-01-06 10:00:00,28.7,1,30.0,59.0,171.0,44t
875.0,2024-01-06 11:00:00,30.5,1,31.0,57.0,178.0,44t
876.0,2024-01-06 12:00:00,20.2,1,31.0,59.0,194.0,44t
877.0,2024-01-06 13:00:00,21.1,1,31.0,58.0,180.0,44t
878.0,2024-01-06 14:00:00,18.8,1,31.0,58.0,170.0,44t
879.0,2024-01-06 15:00:00,22.4,1,31.0,57.0,202.0,44t
880.0,2024-01-06 16:00:00,20.7,1,31.0,61.0,168.0,44t
881.0,2024-01-06 17:00:00,17.8,1,29.0,65.0,145.0,44t
882.0,2024-01-06 18:00:00,16.7,1,29.0,70.0,147.0,44t
883.0,2024-01-06 19:00:00,17.8,1,28.0,73.0,148.0,44t
884.0,2024-01-06 20:00:00,20.7,1,28.0,75.0,121.0,44t
885.0,2024-01-06 21:00:00,15.9,1,28.0,75.0,114.0,44t
886.0,2024-01-06 22:00:00,13.8,1,28.0,76.0,111.0,44t
887.0,2024-01-06 23:00:00,17.2,1,28.0,81.0,113.0,44t
888.0,2024-01-07 00:00:00,19.2,1,27.0,83.0,113.0,44t
889.0,2024-01-07 01:00:00,20.9,1,26.0,89.0,127.0,44t
890.0,2024-01-07 02:00:00,19.3,1,25.0,93.0,100.0,44t
891.0,2024-01-07 03:00:00,13.7,1,25.0,95.0,91.0,44t
892.0,2024-01-07 04:00:00,11.8,1,25.0,96.0,92.0,44t
893.0,2024-01-07 05:00:00,14.1,1,25.0,97.0,106.0,44t
894.0,2024-01-07 06:00:00,13.1,1,25.0,96.0,122.0,44t
895.0,2024-01-07 07:00:00,16.6,1,26.0,94.0,120.0,44t
896.0,2024-01-07 08:00:00,17.2,0,26.0,93.0,123.0,44t
897.0,2024-01-07 09:00:00,18.2,1,27.0,87.0,234.0,44t
898.0,2024-01-07 10:00:00,16.4,1,28.0,78.0,231.0,44t
899.0,2024-01-07 11:00:00,19.1,1,30.0,69.0,227.0,44t
900.0,2024-01-07 12:00:00,16.8,1,30.0,65.0,218.0,44t
901.0,2024-01-07 13:00:00,17.7,2,28.0,79.0,228.0,44t
902.0,2024-01-07 14:00:00,21.3,1,28.0,78.0,212.0,44t
903.0,2024-01-07 15:00:00,19.6,1,30.0,67.0,237.0,44t
904.0,2024-01-07 16:00:00,16.7,1,29.0,69.0,230.0,44t
905.0,2024-01-07 17:00:00,16.3,1,28.0,72.0,190.0,44t
906.0,2024-01-07 18:00:00,15.9,1,28.0,74.0,162.0,44t
907.0,2024-01-07 19:00:00,20.7,1,28.0,74.0,163.0,44t
908.0,2024-01-07 20:00:00,14.0,1,28.0,75.0,176.0,44t
909.0,2024-01-07 21:00:00,13.5,1,28.0,77.0,131.0,44t
910.0,2024-01-07 22:00:00,15.7,1,27.0,79.0,116.0,44t
911.0,2024-01-07 23:00:00,11.9,1,27.0,82.0,117.0,44t
912.0,2024-01-08 00:00:00,13.9,1,27.0,83.0,113.0,44t
913.0,2024-01-08 01:00:00,15.7,1,27.0,83.0,103.0,44t
914.0,2024-01-08 02:00:00,10.3,1,27.0,84.0,103.0,44t
915.0,2024-01-08 03:00:00,16.5,1,27.0,84.0,98.0,44t
916.0,2024-01-08 04:00:00,11.2,1,27.0,84.0,106.0,44t
917.0,2024-01-08 05:00:00,19.4,1,26.0,86.0,108.0,44t
918.0,2024-01-08 06:00:00,14.6,1,27.0,85.0,115.0,44t
919.0,2024-01-08 07:00:00,14.2,1,27.0,83.0,113.0,44t
920.0,2024-01-08 08:00:00,13.1,1,27.0,85.0,110.0,44t
921.0,2024-01-08 09:00:00,16.8,1,28.0,78.0,115.0,44t
922.0,2024-01-08 10:00:00,14.1,1,29.0,75.0,155.0,44t
923.0,2024-01-08 11:00:00,16.4,1,30.0,68.0,166.0,44t
924.0,2024-01-08 12:00:00,16.5,1,30.0,65.0,211.0,44t
925.0,2024-01-08 13:00:00,13.8,1,31.0,65.0,201.0,44t
926.0,2024-01-08 14:00:00,16.2,1,31.0,62.0,214.0,44t
927.0,2024-01-08 15:00:00,16.9,1,31.0,63.0,182.0,44t
928.0,2024-01-08 16:00:00,14.6,1,30.0,67.0,190.0,44t
929.0,2024-01-08 17:00:00,15.5,1,29.0,72.0,178.0,44t
930.0,2024-01-08 18:00:00,16.7,1,28.0,79.0,188.0,44t
931.0,2024-01-08 19:00:00,14.5,1,28.0,78.0,173.0,44t
932.0,2024-01-08 20:00:00,15.2,1,28.0,78.0,170.0,44t
933.0,2024-01-08 21:00:00,13.3,1,28.0,78.0,181.0,44t
934.0,2024-01-08 22:00:00,15.9,1,27.0,79.0,133.0,44t
935.0,2024-01-08 23:00:00,11.2,1,27.0,80.0,120.0,44t
936.0,2024-01-09 00:00:00,13.2,1,27.0,81.0,115.0,44t
937.0,2024-01-09 01:00:00,13.5,1,27.0,81.0,106.0,44t
938.0,2024-01-09 02:00:00,14.9,1,27.0,82.0,109.0,44t
939.0,2024-01-09 03:00:00,13.8,1,27.0,80.0,112.0,44t
940.0,2024-01-09 04:00:00,13.3,1,26.0,82.0,110.0,44t
941.0,2024-01-09 05:00:00,14.9,1,27.0,82.0,112.0,44t
942.0,2024-01-09 06:00:00,11.7,1,26.0,87.0,109.0,44t
943.0,2024-01-09 07:00:00,18.0,1,26.0,90.0,111.0,44t
944.0,2024-01-09 08:00:00,20.4,1,28.0,79.0,154.0,44t
945.0,2024-01-09 09:00:00,12.6,1,29.0,74.0,195.0,44t
946.0,2024-01-09 10:00:00,9.9,1,30.0,68.0,134.0,44t
947.0,2024-01-09 11:00:00,13.9,1,31.0,63.0,164.0,44t
948.0,2024-01-09 12:00:00,19.5,1,31.0,64.0,149.0,44t
949.0,2024-01-09 13:00:00,17.5,1,31.0,64.0,198.0,44t
950.0,2024-01-09 14:00:00,11.7,1,30.0,65.0,182.0,44t
951.0,2024-01-09 15:00:00,12.5,1,31.0,64.0,166.0,44t
952.0,2024-01-09 16:00:00,12.8,2,30.0,69.0,133.0,44t
953.0,2024-01-09 17:00:00,14.7,2,29.0,71.0,133.0,44t
954.0,2024-01-09 18:00:00,15.7,1,29.0,75.0,124.0,44t
955.0,2024-01-09 19:00:00,18.6,1,28.0,77.0,120.0,44t
956.0,2024-01-09 20:00:00,17.8,1,28.0,80.0,110.0,44t
957.0,2024-01-09 21:00:00,13.2,1,28.0,82.0,109.0,44t
958.0,2024-01-09 22:00:00,15.5,1,28.0,79.0,129.0,44t
959.0,2024-01-09 23:00:00,11.0,2,28.0,78.0,128.0,44t
960.0,2024-01-10 00:00:00,20.3,1,28.0,79.0,122.0,44t
961.0,2024-01-10 01:00:00,13.7,1,27.0,79.0,123.0,44t
962.0,2024-01-10 02:00:00,15.7,1,27.0,80.0,116.0,44t
963.0,2024-01-10 03:00:00,12.4,1,27.0,84.0,109.0,44t
964.0,2024-01-10 04:00:00,13.9,1,26.0,87.0,107.0,44t
965.0,2024-01-10 05:00:00,13.7,1,26.0,89.0,107.0,44t
966.0,2024-01-10 06:00:00,16.8,1,26.0,90.0,106.0,44t
967.0,2024-01-10 07:00:00,21.0,1,27.0,84.0,114.0,44t
968.0,2024-01-10 08:00:00,19.0,1,28.0,78.0,123.0,44t
969.0,2024-01-10 09:00:00,13.9,1,29.0,71.0,131.0,44t
970.0,2024-01-10 10:00:00,16.6,1,31.0,63.0,162.0,44t
971.0,2024-01-10 11:00:00,10.5,1,31.0,60.0,143.0,44t
972.0,2024-01-10 12:00:00,12.5,1,32.0,57.0,168.0,44t
973.0,2024-01-10 13:00:00,10.8,1,32.0,54.0,171.0,44t
974.0,2024-01-10 14:00:00,13.2,1,32.0,55.0,163.0,44t
975.0,2024-01-10 15:00:00,10.9,1,32.0,57.0,170.0,44t
976.0,2024-01-10 16:00:00,8.9,1,31.0,61.0,163.0,44t
977.0,2024-01-10 17:00:00,9.1,1,29.0,68.0,188.0,44t
978.0,2024-01-10 18:00:00,15.8,1,28.0,73.0,190.0,44t
979.0,2024-01-10 19:00:00,16.7,1,28.0,75.0,190.0,44t
980.0,2024-01-10 20:00:00,16.0,1,28.0,76.0,163.0,44t
981.0,2024-01-10 21:00:00,12.4,1,28.0,76.0,129.0,44t
982.0,2024-01-10 22:00:00,17.5,1,28.0,77.0,134.0,44t
983.0,2024-01-10 23:00:00,15.6,1,28.0,78.0,119.0,44t
984.0,2024-01-11 00:00:00,16.0,1,27.0,79.0,118.0,44t
985.0,2024-01-11 01:00:00,12.2,1,27.0,80.0,110.0,44t
986.0,2024-01-11 02:00:00,13.7,1,27.0,81.0,105.0,44t
987.0,2024-01-11 03:00:00,11.1,1,27.0,83.0,102.0,44t
988.0,2024-01-11 04:00:00,13.2,1,26.0,86.0,99.0,44t
989.0,2024-01-11 05:00:00,15.9,1,26.0,87.0,102.0,44t
990.0,2024-01-11 06:00:00,18.1,0,26.0,86.0,104.0,44t
991.0,2024-01-11 07:00:00,16.7,1,27.0,85.0,107.0,44t
992.0,2024-01-11 08:00:00,25.5,1,29.0,73.0,114.0,44t
993.0,2024-01-11 09:00:00,16.8,1,30.0,62.0,146.0,44t
994.0,2024-01-11 10:00:00,13.8,1,31.0,58.0,141.0,44t
995.0,2024-01-11 11:00:00,11.9,1,32.0,56.0,150.0,44t
996.0,2024-01-11 12:00:00,17.0,1,32.0,54.0,143.0,44t
997.0,2024-01-11 13:00:00,17.0,1,32.0,53.0,138.0,44t
998.0,2024-01-11 14:00:00,13.2,1,32.0,54.0,166.0,44t
999.0,2024-01-11 15:00:00,11.1,1,31.0,59.0,204.0,44t
1000.0,2024-01-11 16:00:00,9.7,1,30.0,63.0,199.0,44t
1001.0,2024-01-11 17:00:00,14.8,1,29.0,69.0,139.0,44t
1002.0,2024-01-11 18:00:00,20.0,1,28.0,72.0,145.0,44t
1003.0,2024-01-11 19:00:00,18.3,1,28.0,74.0,171.0,44t
1004.0,2024-01-11 20:00:00,16.7,1,28.0,74.0,137.0,44t
1005.0,2024-01-11 21:00:00,13.6,1,28.0,74.0,134.0,44t
1006.0,2024-01-11 22:00:00,14.9,1,28.0,75.0,131.0,44t
1007.0,2024-01-11 23:00:00,13.1,1,27.0,78.0,101.0,44t
1008.0,2024-01-12 00:00:00,13.5,0,27.0,79.0,106.0,44t
1009.0,2024-01-12 01:00:00,20.2,1,27.0,79.0,97.0,44t
1010.0,2024-01-12 02:00:00,14.7,0,26.0,83.0,106.0,44t
1011.0,2024-01-12 03:00:00,13.0,0,26.0,86.0,110.0,44t
1012.0,2024-01-12 04:00:00,13.7,0,25.0,87.0,106.0,44t
1013.0,2024-01-12 05:00:00,16.9,0,25.0,89.0,106.0,44t
1014.0,2024-01-12 06:00:00,27.1,0,25.0,90.0,109.0,44t
1015.0,2024-01-12 07:00:00,30.5,0,25.0,88.0,109.0,44t
1016.0,2024-01-12 08:00:00,22.6,1,28.0,75.0,122.0,44t
1017.0,2024-01-12 09:00:00,18.3,1,29.0,65.0,160.0,44t
1018.0,2024-01-12 10:00:00,12.5,0,31.0,57.0,138.0,44t
1019.0,2024-01-12 11:00:00,13.9,1,31.0,57.0,141.0,44t
1020.0,2024-01-12 12:00:00,14.5,1,32.0,54.0,174.0,44t
1021.0,2024-01-12 13:00:00,15.7,0,32.0,51.0,137.0,44t
1022.0,2024-01-12 14:00:00,18.4,1,32.0,51.0,143.0,44t
1023.0,2024-01-12 15:00:00,16.5,1,31.0,55.0,165.0,44t
1024.0,2024-01-12 16:00:00,18.9,1,30.0,61.0,141.0,44t
1025.0,2024-01-12 17:00:00,15.8,1,29.0,66.0,141.0,44t
1026.0,2024-01-12 18:00:00,22.6,1,28.0,70.0,142.0,44t
1027.0,2024-01-12 19:00:00,26.8,1,28.0,73.0,145.0,44t
1028.0,2024-01-12 20:00:00,23.4,1,28.0,74.0,119.0,44t
1029.0,2024-01-12 21:00:00,23.8,1,27.0,74.0,115.0,44t
1030.0,2024-01-12 22:00:00,22.1,1,27.0,75.0,103.0,44t
1031.0,2024-01-12 23:00:00,24.5,1,27.0,76.0,96.0,44t
1032.0,2024-01-13 00:00:00,21.0,0,27.0,77.0,101.0,44t
1033.0,2024-01-13 01:00:00,19.9,1,26.0,78.0,98.0,44t
1034.0,2024-01-13 02:00:00,20.1,1,26.0,80.0,96.0,44t
1035.0,2024-01-13 03:00:00,17.0,1,26.0,80.0,99.0,44t
1036.0,2024-01-13 04:00:00,19.3,1,26.0,79.0,96.0,44t
1037.0,2024-01-13 05:00:00,15.8,1,26.0,80.0,96.0,44t
1038.0,2024-01-13 06:00:00,16.9,1,26.0,78.0,98.0,44t
1039.0,2024-01-13 07:00:00,16.9,1,26.0,77.0,95.0,44t
1040.0,2024-01-13 08:00:00,21.5,1,28.0,68.0,116.0,44t
1041.0,2024-01-13 09:00:00,15.5,1,29.0,63.0,115.0,44t
1042.0,2024-01-13 10:00:00,19.2,1,30.0,56.0,112.0,44t
1043.0,2024-01-13 11:00:00,25.4,1,31.0,50.0,144.0,44t
1044.0,2024-01-13 12:00:00,23.4,0,32.0,47.0,170.0,44t
1045.0,2024-01-13 13:00:00,21.9,0,32.0,48.0,168.0,44t
1046.0,2024-01-13 14:00:00,15.9,1,32.0,50.0,156.0,44t
1047.0,2024-01-13 15:00:00,17.7,1,31.0,55.0,146.0,44t
1048.0,2024-01-13 16:00:00,22.6,1,31.0,54.0,142.0,44t
1049.0,2024-01-13 17:00:00,22.1,1,30.0,60.0,144.0,44t
1050.0,2024-01-13 18:00:00,21.2,1,28.0,67.0,121.0,44t
1051.0,2024-01-13 19:00:00,24.7,1,28.0,71.0,115.0,44t
1052.0,2024-01-13 20:00:00,24.3,1,27.0,74.0,113.0,44t
1053.0,2024-01-13 21:00:00,24.8,1,27.0,75.0,109.0,44t
1054.0,2024-01-13 22:00:00,27.4,1,27.0,75.0,111.0,44t
1055.0,2024-01-13 23:00:00,23.7,1,26.0,78.0,108.0,44t
1056.0,2024-01-14 00:00:00,28.3,1,26.0,79.0,109.0,44t
1057.0,2024-01-14 01:00:00,23.5,1,26.0,82.0,107.0,44t
1058.0,2024-01-14 02:00:00,22.1,0,25.0,85.0,107.0,44t
1059.0,2024-01-14 03:00:00,22.7,0,25.0,85.0,110.0,44t
1060.0,2024-01-14 04:00:00,28.4,0,25.0,86.0,106.0,44t
1061.0,2024-01-14 05:00:00,31.4,0,25.0,85.0,106.0,44t
1062.0,2024-01-14 06:00:00,21.4,0,25.0,86.0,105.0,44t
1063.0,2024-01-14 07:00:00,29.5,1,26.0,78.0,112.0,44t
1064.0,2024-01-14 08:00:00,19.5,1,28.0,70.0,129.0,44t
1065.0,2024-01-14 09:00:00,22.3,1,29.0,65.0,114.0,44t
1066.0,2024-01-14 10:00:00,21.2,1,30.0,60.0,129.0,44t
1067.0,2024-01-14 11:00:00,25.6,1,31.0,52.0,140.0,44t
1068.0,2024-01-14 12:00:00,27.9,1,32.0,48.0,158.0,44t
1069.0,2024-01-14 13:00:00,24.6,1,31.0,52.0,167.0,44t
1070.0,2024-01-14 14:00:00,20.1,1,31.0,52.0,191.0,44t
1071.0,2024-01-14 15:00:00,16.4,1,31.0,51.0,158.0,44t
1072.0,2024-01-14 16:00:00,16.4,1,30.0,56.0,183.0,44t
1073.0,2024-01-14 17:00:00,19.2,1,29.0,60.0,153.0,44t
1074.0,2024-01-14 18:00:00,20.1,1,28.0,63.0,135.0,44t
1075.0,2024-01-14 19:00:00,22.7,1,27.0,68.0,114.0,44t
1076.0,2024-01-14 20:00:00,31.5,1,27.0,69.0,118.0,44t
1077.0,2024-01-14 21:00:00,22.8,1,27.0,70.0,117.0,44t
1078.0,2024-01-14 22:00:00,19.7,1,27.0,71.0,116.0,44t
1079.0,2024-01-14 23:00:00,13.9,1,27.0,71.0,117.0,44t
1080.0,2024-01-15 00:00:00,13.7,2,27.0,74.0,119.0,44t
1081.0,2024-01-15 01:00:00,15.9,1,27.0,75.0,113.0,44t
1082.0,2024-01-15 02:00:00,14.1,1,26.0,78.0,106.0,44t
1083.0,2024-01-15 03:00:00,12.7,1,26.0,79.0,116.0,44t
1084.0,2024-01-15 04:00:00,13.7,1,27.0,75.0,117.0,44t
1085.0,2024-01-15 05:00:00,24.9,1,27.0,76.0,117.0,44t
1086.0,2024-01-15 06:00:00,21.3,1,27.0,78.0,109.0,44t
1087.0,2024-01-15 07:00:00,18.8,1,27.0,75.0,118.0,44t
1088.0,2024-01-15 08:00:00,18.2,1,28.0,70.0,114.0,44t
1089.0,2024-01-15 09:00:00,13.6,1,30.0,62.0,142.0,44t
1090.0,2024-01-15 10:00:00,15.7,1,30.0,59.0,207.0,44t
1091.0,2024-01-15 11:00:00,19.3,1,31.0,55.0,219.0,44t
